entry_time,entry_price,exit_time,exit_price,exit_type,strategy,signal,pnl_pct
2025-10-14 15:30:00,112087.0,2025-10-15 13:45:00,110966.13,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.9999999999999959
2025-10-15 15:15:00,111118.1,2025-10-16 09:30:00,110006.91900000001,SL,momentum,BB 찢고 큰 양봉,-0.9999999999999971
2025-10-16 14:15:00,110256.5,2025-10-16 14:30:00,111359.065,TP,conservative,BB 하단 + RSI 과매도,1.000000000000002
2025-10-16 16:00:00,108503.5,2025-10-16 16:30:00,107635.472,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000053
2025-10-17 00:15:00,108456.1,2025-10-17 06:30:00,107371.539,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000013
2025-10-17 07:15:00,106240.5,2025-10-17 08:00:00,105390.576,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999992
2025-10-21 23:00:00,109162.3,2025-10-21 23:30:00,108289.0016,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999997
2025-10-25 16:30:00,111235.3,2025-10-26 09:15:00,112347.653,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000024
2025-10-27 21:30:00,114240.0,2025-10-28 13:45:00,115382.4,TP,conservative,BB 하단 + RSI 과매도,0.999999999999995
2025-10-28 20:30:00,112678.0,2025-10-29 15:30:00,111776.576,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999992
2025-10-29 16:15:00,111078.1,2025-10-29 18:30:00,110189.4752,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000045
2025-10-29 23:45:00,109948.8,2025-10-30 04:15:00,109069.2096,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000009
2025-10-30 13:00:00,108475.2,2025-10-30 13:30:00,107607.39839999999,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000057
2025-10-30 13:45:00,107560.0,2025-10-30 17:15:00,106699.52,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999962
2025-11-03 02:45:00,108982.0,2025-11-03 03:15:00,108110.144,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999998
2025-11-03 03:30:00,108206.8,2025-11-03 05:45:00,107341.1456,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999995
2025-11-03 15:30:00,106034.1,2025-11-03 16:00:00,105185.8272,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000057
2025-11-04 17:15:00,101304.9,2025-11-04 18:15:00,100494.4608,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999936
2025-11-05 01:30:00,99288.4,2025-11-05 01:45:00,100281.284,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000056
2025-11-06 16:45:00,100806.7,2025-11-06 17:45:00,101814.76699999999,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999956
2025-11-07 09:45:00,100966.3,2025-11-07 11:00:00,100158.5696,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000004
2025-11-07 11:30:00,100110.0,2025-11-07 12:45:00,99309.12,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000047
2025-11-10 15:00:00,104951.0,2025-11-10 18:00:00,106000.51,TP,conservative,BB 하단 + RSI 과매도,0.999999999999995
2025-11-12 16:15:00,101744.9,2025-11-12 19:15:00,100930.9408,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999976
2025-11-14 05:30:00,97250.1,2025-11-14 06:45:00,96472.09920000001,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999942
2025-11-14 12:15:00,95712.0,2025-11-14 12:30:00,94946.304,SL,conservative,BB 하단 + RSI 과매도,-0.799999999999996
2025-11-14 12:45:00,95326.8,2025-11-14 13:30:00,94564.1856,SL,conservative,BB 하단 + RSI 과매도,-0.800000000000006
2025-11-14 20:45:00,94341.0,2025-11-14 22:00:00,95284.41,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000036
2025-11-15 02:15:00,95848.7,2025-11-16 01:30:00,94890.213,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.9999999999999934
2025-11-16 16:30:00,94273.5,2025-11-16 18:00:00,95216.235,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000004
2025-11-17 13:45:00,93921.3,2025-11-17 14:30:00,94860.513,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000036
2025-11-17 16:15:00,93439.9,2025-11-17 18:15:00,92505.50099999999,SL,momentum,BB 찢고 큰 양봉,-1.0000000000000053
2025-11-18 00:45:00,92122.2,2025-11-18 02:00:00,91200.978,SL,momentum,BB 찢고 큰 양봉,-0.9999999999999938
2025-11-19 05:45:00,90406.4,2025-11-19 07:00:00,91310.46399999999,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999984
2025-11-19 13:15:00,91741.0,2025-11-19 15:30:00,90823.59,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000038
2025-11-19 21:15:00,90072.0,2025-11-20 00:30:00,91873.44,TP,aggressive,BB 상단 돌파 + RSI 강세,2.0000000000000027
2025-11-20 14:15:00,91404.9,2025-11-20 15:00:00,90490.851,SL,momentum,BB 찢고 큰 양봉,-0.999999999999999
2025-11-20 16:15:00,88659.1,2025-11-20 16:45:00,87949.8272,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000068
2025-11-20 17:15:00,87100.0,2025-11-20 17:30:00,86403.2,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000033
2025-11-21 02:15:00,86454.6,2025-11-21 02:45:00,85762.9632,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000087
2025-11-21 08:00:00,84450.6,2025-11-21 08:30:00,83774.9952,SL,conservative,BB 하단 + RSI 과매도,-0.800000000000001
